,time,open,high,low,close,tick_volume,spread,real_volume
2132,2023-09-18 22:30:00,1931.69,1932.18,1931.41,1932.12,664,26,0
2133,2023-09-18 22:45:00,1932.13,1933.43,1932.05,1933.18,1089,26,0
2134,2023-09-18 23:00:00,1933.1,1933.55,1932.9,1933.38,315,32,0
2135,2023-09-18 23:15:00,1933.41,1933.88,1933.41,1933.68,160,26,0
2136,2023-09-18 23:30:00,1933.67,1934.1,1933.09,1933.69,280,30,0
2137,2023-09-18 23:45:00,1933.68,1933.76,1933.22,1933.48,179,31,0
2138,2023-09-19 01:00:00,1932.94,1933.77,1932.94,1933.69,243,26,0
2139,2023-09-19 01:15:00,1933.7,1933.73,1933.55,1933.73,80,38,0
2140,2023-09-19 01:30:00,1933.73,1933.73,1933.18,1933.33,179,37,0
2141,2023-09-19 01:45:00,1933.31,1933.64,1933.21,1933.54,169,33,0
2142,2023-09-19 02:00:00,1933.53,1933.92,1933.17,1933.82,183,32,0
2143,2023-09-19 02:15:00,1933.82,1933.91,1933.51,1933.82,171,34,0
2144,2023-09-19 02:30:00,1933.8,1934.42,1933.78,1934.33,240,29,0
2145,2023-09-19 02:45:00,1934.34,1934.38,1933.91,1934.0,184,28,0
2146,2023-09-19 03:00:00,1933.99,1934.5,1933.67,1933.72,447,31,0
2147,2023-09-19 03:15:00,1933.7,1934.01,1933.26,1933.26,385,31,0
2148,2023-09-19 03:30:00,1933.28,1933.57,1932.75,1932.89,437,27,0
2149,2023-09-19 03:45:00,1932.92,1933.21,1932.54,1932.62,594,33,0
2150,2023-09-19 04:00:00,1932.64,1933.19,1931.64,1932.08,1451,30,0
2151,2023-09-19 04:15:00,1932.04,1932.74,1931.88,1932.15,755,29,0
2152,2023-09-19 04:30:00,1932.14,1932.7,1931.87,1932.45,1138,31,0
2153,2023-09-19 04:45:00,1932.44,1933.04,1932.19,1932.84,713,31,0
2154,2023-09-19 05:00:00,1932.84,1933.05,1932.54,1932.96,832,33,0
2155,2023-09-19 05:15:00,1932.94,1933.29,1932.78,1932.95,512,33,0
2156,2023-09-19 05:30:00,1932.94,1933.17,1932.69,1933.09,546,35,0
2157,2023-09-19 05:45:00,1933.07,1933.1,1932.28,1932.74,879,26,0
2158,2023-09-19 06:00:00,1932.73,1932.94,1932.13,1932.17,734,26,0
2159,2023-09-19 06:15:00,1932.18,1932.51,1932.02,1932.46,720,26,0
2160,2023-09-19 06:30:00,1932.47,1932.58,1932.05,1932.21,361,31,0
2161,2023-09-19 06:45:00,1932.22,1932.34,1932.05,1932.14,310,35,0
2162,2023-09-19 07:00:00,1932.13,1932.41,1931.97,1932.04,445,28,0
2163,2023-09-19 07:15:00,1932.06,1932.07,1931.57,1931.84,269,26,0
2164,2023-09-19 07:30:00,1931.86,1932.19,1931.25,1931.64,600,33,0
2165,2023-09-19 07:45:00,1931.63,1931.78,1931.15,1931.15,371,30,0
2166,2023-09-19 08:00:00,1931.16,1931.4,1930.93,1931.23,422,33,0
2167,2023-09-19 08:15:00,1931.22,1931.37,1930.45,1931.19,609,29,0
2168,2023-09-19 08:30:00,1931.22,1931.67,1930.17,1930.37,590,30,0
2169,2023-09-19 08:45:00,1930.39,1931.15,1930.39,1930.74,457,28,0
2170,2023-09-19 09:00:00,1930.77,1931.08,1930.01,1930.25,1151,26,0
2171,2023-09-19 09:15:00,1930.25,1931.21,1930.03,1930.6,1146,28,0
2172,2023-09-19 09:30:00,1930.61,1930.97,1929.85,1930.04,961,26,0
2173,2023-09-19 09:45:00,1930.02,1930.53,1929.69,1930.34,949,27,0
2174,2023-09-19 10:00:00,1930.36,1932.32,1930.36,1931.98,1110,28,0
2175,2023-09-19 10:15:00,1931.95,1932.58,1931.74,1932.43,955,26,0
2176,2023-09-19 10:30:00,1932.44,1934.19,1932.4,1934.14,938,26,0
2177,2023-09-19 10:45:00,1934.14,1934.69,1933.39,1934.3,1289,27,0
2178,2023-09-19 11:00:00,1934.31,1934.89,1933.96,1934.15,1012,26,0
2179,2023-09-19 11:15:00,1934.16,1934.47,1933.87,1934.28,693,29,0
2180,2023-09-19 11:30:00,1934.27,1934.41,1933.58,1933.86,551,30,0
2181,2023-09-19 11:45:00,1933.86,1934.16,1933.33,1933.63,670,27,0
2182,2023-09-19 12:00:00,1933.66,1934.24,1933.5,1934.16,713,28,0
2183,2023-09-19 12:15:00,1934.18,1935.04,1934.14,1934.79,527,28,0
2184,2023-09-19 12:30:00,1934.8,1935.07,1934.45,1934.51,664,27,0
2185,2023-09-19 12:45:00,1934.52,1935.26,1934.48,1935.05,446,27,0
2186,2023-09-19 13:00:00,1935.07,1935.19,1934.45,1935.0,541,30,0
2187,2023-09-19 13:15:00,1935.0,1935.9,1934.97,1935.84,489,28,0
2188,2023-09-19 13:30:00,1935.89,1936.68,1935.34,1935.34,734,29,0
2189,2023-09-19 13:45:00,1935.34,1936.04,1935.09,1935.16,539,28,0
2190,2023-09-19 14:00:00,1935.16,1935.81,1935.1,1935.16,534,28,0
2191,2023-09-19 14:15:00,1935.16,1935.62,1935.05,1935.52,358,28,0
2192,2023-09-19 14:30:00,1935.52,1935.92,1934.78,1935.07,705,28,0
2193,2023-09-19 14:45:00,1935.08,1935.15,1934.31,1935.14,787,28,0
2194,2023-09-19 15:00:00,1935.15,1936.82,1935.01,1936.7,1093,27,0
2195,2023-09-19 15:15:00,1936.7,1937.23,1935.35,1935.9,1575,27,0
2196,2023-09-19 15:30:00,1935.86,1936.26,1934.15,1934.31,2051,26,0
2197,2023-09-19 15:45:00,1934.3,1935.75,1934.02,1935.71,1695,27,0
2198,2023-09-19 16:00:00,1935.71,1936.16,1933.92,1934.0,2050,27,0
2199,2023-09-19 16:15:00,1934.0,1935.41,1932.93,1934.92,1697,26,0
2200,2023-09-19 16:30:00,1934.85,1935.58,1932.71,1934.58,2196,26,0
2201,2023-09-19 16:45:00,1934.6,1936.26,1934.44,1934.61,2548,26,0
2202,2023-09-19 17:00:00,1934.6,1935.05,1931.77,1932.02,2422,26,0
2203,2023-09-19 17:15:00,1932.01,1932.73,1931.04,1931.37,2051,26,0
2204,2023-09-19 17:30:00,1931.29,1935.05,1930.94,1934.81,1999,27,0
2205,2023-09-19 17:45:00,1934.81,1935.1,1933.78,1934.71,1511,30,0
2206,2023-09-19 18:00:00,1934.73,1934.9,1933.47,1933.56,1533,26,0
2207,2023-09-19 18:15:00,1933.56,1933.98,1932.64,1933.28,1224,26,0
2208,2023-09-19 18:30:00,1933.25,1933.37,1931.91,1932.64,1068,26,0
2209,2023-09-19 18:45:00,1932.63,1933.27,1932.36,1932.99,1268,29,0
2210,2023-09-19 19:00:00,1933.0,1933.47,1932.41,1933.18,966,29,0
2211,2023-09-19 19:15:00,1933.19,1933.62,1932.77,1932.79,725,26,0
2212,2023-09-19 19:30:00,1932.79,1932.79,1931.19,1931.19,548,26,0
2213,2023-09-19 19:45:00,1931.19,1931.76,1930.71,1930.78,639,29,0
2214,2023-09-19 20:00:00,1930.78,1931.58,1930.54,1930.99,834,26,0
2215,2023-09-19 20:15:00,1930.99,1932.54,1930.9,1932.53,728,28,0
2216,2023-09-19 20:30:00,1932.52,1932.9,1931.59,1931.64,538,30,0
2217,2023-09-19 20:45:00,1931.63,1931.66,1930.5,1930.72,456,29,0
2218,2023-09-19 21:00:00,1930.71,1930.72,1930.13,1930.44,649,29,0
2219,2023-09-19 21:15:00,1930.43,1930.49,1929.66,1930.45,592,29,0
2220,2023-09-19 21:30:00,1930.48,1930.94,1930.42,1930.72,331,28,0
2221,2023-09-19 21:45:00,1930.7,1931.11,1930.3,1930.69,505,27,0
2222,2023-09-19 22:00:00,1930.68,1931.63,1930.59,1931.62,516,26,0
2223,2023-09-19 22:15:00,1931.61,1931.9,1931.37,1931.84,357,26,0
2224,2023-09-19 22:30:00,1931.84,1932.22,1931.74,1931.95,291,26,0
2225,2023-09-19 22:45:00,1931.96,1932.1,1931.64,1931.86,475,27,0
2226,2023-09-19 23:00:00,1931.86,1931.86,1931.3,1931.36,225,28,0
2227,2023-09-19 23:15:00,1931.37,1931.54,1930.92,1930.94,169,31,0
2228,2023-09-19 23:30:00,1930.97,1931.34,1930.97,1931.13,161,33,0
2229,2023-09-19 23:45:00,1931.12,1931.31,1931.0,1931.18,116,32,0
2230,2023-09-20 01:00:00,1931.62,1932.44,1931.62,1931.86,248,26,0
2231,2023-09-20 01:15:00,1931.87,1931.88,1931.55,1931.77,168,37,0
2232,2023-09-20 01:30:00,1931.76,1931.95,1931.69,1931.75,247,36,0
2233,2023-09-20 01:45:00,1931.75,1931.95,1931.67,1931.72,197,38,0
2234,2023-09-20 02:00:00,1931.72,1931.72,1931.09,1931.44,257,36,0
2235,2023-09-20 02:15:00,1931.52,1931.53,1931.16,1931.29,221,28,0
2236,2023-09-20 02:30:00,1931.28,1931.57,1931.11,1931.26,143,31,0
2237,2023-09-20 02:45:00,1931.27,1931.31,1930.75,1931.28,130,26,0
2238,2023-09-20 03:00:00,1931.28,1931.44,1930.26,1930.37,515,30,0
2239,2023-09-20 03:15:00,1930.37,1930.7,1930.33,1930.7,406,30,0
2240,2023-09-20 03:30:00,1930.7,1931.12,1930.5,1930.51,400,37,0
2241,2023-09-20 03:45:00,1930.52,1930.72,1930.16,1930.59,563,31,0
2242,2023-09-20 04:00:00,1930.59,1930.65,1928.4,1928.83,1337,30,0
2243,2023-09-20 04:15:00,1928.84,1929.69,1928.47,1929.37,1156,27,0
2244,2023-09-20 04:30:00,1929.38,1929.67,1928.87,1929.2,828,31,0
2245,2023-09-20 04:45:00,1929.16,1930.16,1929.01,1929.83,747,35,0
2246,2023-09-20 05:00:00,1929.82,1930.9,1929.79,1930.87,813,28,0
2247,2023-09-20 05:15:00,1930.87,1931.0,1930.01,1930.52,518,30,0
2248,2023-09-20 05:30:00,1930.51,1931.05,1930.32,1930.33,602,33,0
2249,2023-09-20 05:45:00,1930.32,1930.77,1930.12,1930.64,526,34,0
2250,2023-09-20 06:00:00,1930.63,1931.0,1930.4,1930.62,386,31,0
2251,2023-09-20 06:15:00,1930.62,1931.29,1930.47,1931.02,268,33,0
2252,2023-09-20 06:30:00,1930.94,1931.2,1930.75,1931.18,219,34,0
2253,2023-09-20 06:45:00,1931.18,1931.18,1930.28,1930.49,264,34,0
2254,2023-09-20 07:00:00,1930.48,1930.77,1930.26,1930.3,121,32,0
2255,2023-09-20 07:15:00,1930.29,1930.33,1930.02,1930.06,197,31,0
2256,2023-09-20 07:30:00,1930.06,1930.38,1929.64,1929.64,313,33,0
2257,2023-09-20 07:45:00,1929.64,1929.82,1929.54,1929.66,168,34,0
2258,2023-09-20 08:00:00,1929.65,1930.6,1929.56,1930.17,268,31,0
2259,2023-09-20 08:15:00,1930.17,1930.5,1929.74,1929.97,355,32,0
2260,2023-09-20 08:30:00,1930.04,1930.75,1929.96,1930.68,1096,31,0
2261,2023-09-20 08:45:00,1930.65,1931.59,1930.57,1931.04,1045,28,0
2262,2023-09-20 09:00:00,1931.04,1931.95,1930.25,1931.38,1755,26,0
2263,2023-09-20 09:15:00,1931.38,1932.09,1930.94,1931.45,1004,29,0
2264,2023-09-20 09:30:00,1931.47,1932.2,1931.29,1931.7,1024,27,0
2265,2023-09-20 09:45:00,1931.71,1931.71,1929.76,1930.3,795,30,0
2266,2023-09-20 10:00:00,1930.3,1930.44,1929.32,1929.32,1107,27,0
2267,2023-09-20 10:15:00,1929.24,1929.36,1927.81,1928.86,988,29,0
2268,2023-09-20 10:30:00,1928.87,1929.64,1928.65,1928.96,1356,26,0
2269,2023-09-20 10:45:00,1928.95,1929.0,1928.24,1928.59,989,30,0
2270,2023-09-20 11:00:00,1928.58,1929.36,1928.55,1928.71,1102,26,0
2271,2023-09-20 11:15:00,1928.71,1930.19,1928.63,1929.66,888,27,0
2272,2023-09-20 11:30:00,1929.72,1930.05,1929.49,1929.96,617,29,0
2273,2023-09-20 11:45:00,1930.01,1930.06,1928.91,1929.05,710,27,0
2274,2023-09-20 12:00:00,1929.03,1930.35,1929.0,1930.18,649,26,0
2275,2023-09-20 12:15:00,1930.25,1930.25,1929.36,1929.48,493,31,0
2276,2023-09-20 12:30:00,1929.45,1930.28,1929.44,1929.92,963,30,0
2277,2023-09-20 12:45:00,1929.92,1931.69,1929.81,1931.64,738,29,0
2278,2023-09-20 13:00:00,1931.65,1932.26,1931.5,1931.95,775,27,0
2279,2023-09-20 13:15:00,1931.96,1932.51,1931.61,1931.8,742,28,0
2280,2023-09-20 13:30:00,1931.81,1932.37,1931.44,1932.11,952,29,0
2281,2023-09-20 13:45:00,1932.1,1932.57,1932.02,1932.4,638,30,0
2282,2023-09-20 14:00:00,1932.41,1932.54,1931.75,1931.95,582,32,0
2283,2023-09-20 14:15:00,1931.96,1932.4,1931.17,1931.38,728,28,0
2284,2023-09-20 14:30:00,1931.39,1931.61,1930.89,1930.9,671,26,0
2285,2023-09-20 14:45:00,1930.9,1931.97,1930.87,1931.95,745,26,0
2286,2023-09-20 15:00:00,1931.96,1933.42,1931.87,1933.02,1148,26,0
2287,2023-09-20 15:15:00,1933.03,1933.98,1931.58,1931.59,1354,27,0
2288,2023-09-20 15:30:00,1931.58,1932.72,1930.78,1932.7,1100,27,0
2289,2023-09-20 15:45:00,1932.71,1933.44,1931.41,1932.08,1306,27,0
2290,2023-09-20 16:00:00,1932.07,1933.17,1931.79,1932.66,1924,29,0
2291,2023-09-20 16:15:00,1932.68,1933.18,1932.05,1933.03,1439,27,0
2292,2023-09-20 16:30:00,1933.01,1940.98,1933.0,1940.41,3076,26,0
2293,2023-09-20 16:45:00,1940.48,1943.31,1940.21,1940.49,3175,26,0
2294,2023-09-20 17:00:00,1940.47,1943.89,1940.24,1943.11,2644,26,0
2295,2023-09-20 17:15:00,1943.06,1943.23,1941.47,1942.36,2590,27,0
2296,2023-09-20 17:30:00,1942.38,1943.46,1940.91,1943.33,2127,26,0
2297,2023-09-20 17:45:00,1943.33,1944.4,1942.88,1943.88,1724,26,0
2298,2023-09-20 18:00:00,1943.86,1945.52,1943.64,1945.15,1814,26,0
2299,2023-09-20 18:15:00,1945.15,1945.69,1944.08,1944.28,1468,27,0
2300,2023-09-20 18:30:00,1944.28,1944.34,1942.0,1942.98,1750,26,0
2301,2023-09-20 18:45:00,1943.0,1943.47,1941.47,1941.74,1760,26,0
2302,2023-09-20 19:00:00,1941.65,1944.22,1941.54,1944.12,1079,26,0
2303,2023-09-20 19:15:00,1944.11,1945.47,1943.96,1945.37,1426,27,0
2304,2023-09-20 19:30:00,1945.38,1945.74,1944.54,1945.46,1149,26,0
2305,2023-09-20 19:45:00,1945.47,1946.59,1945.13,1946.57,808,28,0
2306,2023-09-20 20:00:00,1946.62,1947.14,1946.12,1946.5,920,28,0
2307,2023-09-20 20:15:00,1946.41,1947.31,1945.15,1945.51,1022,26,0
2308,2023-09-20 20:30:00,1945.51,1947.16,1945.4,1946.84,1236,29,0
2309,2023-09-20 20:45:00,1946.83,1946.92,1945.86,1946.02,924,30,0
2310,2023-09-20 21:00:00,1945.94,1945.94,1939.15,1941.77,5204,26,0
2311,2023-09-20 21:15:00,1941.76,1944.04,1940.81,1942.83,3527,26,0
2312,2023-09-20 21:30:00,1942.86,1946.65,1941.17,1942.27,4540,26,0
2313,2023-09-20 21:45:00,1942.28,1943.11,1939.67,1940.32,4016,26,0
2314,2023-09-20 22:00:00,1940.32,1941.12,1938.81,1940.27,2920,26,0
2315,2023-09-20 22:15:00,1940.22,1940.26,1937.8,1938.94,2405,27,0
2316,2023-09-20 22:30:00,1938.94,1939.12,1935.25,1935.26,2126,26,0
2317,2023-09-20 22:45:00,1935.27,1935.61,1932.75,1932.89,1744,26,0
2318,2023-09-20 23:00:00,1932.9,1933.59,1930.25,1931.46,1238,27,0
2319,2023-09-20 23:15:00,1931.46,1932.41,1930.72,1930.81,661,26,0
